date,geo,mode,value,value_z,roll_std_4q,pct_qoq,quarter
2013-09-30,IT,air,69.6,-0.4592015831685192,0.019992527417641542,0.01015965166908539,3
2013-12-31,IT,air,69.3,-0.4725025945430555,0.01787269700242787,-0.004310344827586188,4
2014-03-31,IT,air,70.0,-0.44146690133580374,0.020637612850992675,0.010101010101010166,1
2014-06-30,IT,air,70.7,-0.41043120812855205,0.026847207865314124,0.010000000000000009,2
2014-09-30,IT,air,69.9,-0.4459005717939823,0.025437318916690186,-0.011315417256011262,3
2014-12-31,IT,air,67.8,-0.5390076514157375,0.055494726037441384,-0.030042918454935785,4
2015-03-31,IT,air,65.0,-0.6631504242447437,0.11289184884689404,-0.041297935103244754,1
2015-06-30,IT,air,64.9,-0.6675840947029222,0.10683827273137211,-0.0015384615384614886,2
2015-09-30,IT,air,66.5,-0.5966453673720618,0.06106029750269487,0.024653312788905923,3
2015-12-31,IT,air,66.2,-0.609946378746598,0.036291156774422594,-0.004511278195488688,4
2016-03-31,IT,air,64.4,-0.6897524469938162,0.04477787668744654,-0.027190332326283984,1
2016-06-30,IT,air,64.2,-0.698619787910174,0.0528797687999692,-0.0031055900621118626,2
2016-09-30,IT,air,67.3,-0.5611760037066315,0.06589882195634518,0.048286604361370555,3
